[Wed May 20 06:45:42 AM EDT 2026] GPU monitor started. Waiting for 4 free GPUs...
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.self_attn.o_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.self_attn.q_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.self_attn.q_norm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.self_attn.k_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.self_attn.k_norm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.self_attn.v_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.mlp.gate_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.self_attn.o_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.mlp.up_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.self_attn.q_norm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.mlp.down_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.self_attn.k_norm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.input_layernorm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.mlp.gate_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.6.post_attention_layernorm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.mlp.up_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.7.self_attn.q_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.mlp.down_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.7.self_attn.k_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.input_layernorm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.7.self_attn.v_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.15.post_attention_layernorm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.7.self_attn.o_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.16.self_attn.q_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.7.self_attn.q_norm.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
[WARNING|modeling_utils.py:2496] 2026-05-20 16:57:47,334 >> The tied weights mapping and config for this model specifies to tie model.embed_tokens.weight to model.layers.16.self_attn.k_proj.weight, but both are present in the checkpoints, so we will NOT tie them. You should update the config with `tie_word_embeddings=False` to silence this warning
